TransactionID,TransactionDate,Amount,BankNameSent,BankNameReceived,TransactionType,Status,TransactionTime,DeviceType,PaymentMethod,Purpose,PaymentMode,Currency,CustomerAccountNumber,MerchantAccountNumber
TXN03414,2024-07-25,417.03,ICICI Bank,SBI Bank,Payment,Success,15:53:26,Mobile,UPI ID,Others,Instant,EUR,123456792426,987654324426
TXN03415,2024-08-26,1209.07,Axis Bank,Axis Bank,Transfer,Failed,18:21:03,Tablet,Phone Number,Shopping,Scheduled,GBP,123456792427,987654324427
TXN03416,2024-09-27,1692.54,HDFC Bank,ICICI Bank,Payment,Success,00:18:28,Laptop,QR Code,Food,Instant,INR,123456792428,987654324428
TXN03417,2024-10-28,331.17,SBI Bank,HDFC Bank,Transfer,Success,09:16:35,Mobile,UPI ID,Travel,Scheduled,USD,123456792429,987654324429
TXN03418,2024-11-29,1783.2,ICICI Bank,SBI Bank,Payment,Success,18:08:28,Tablet,Phone Number,Bill Payment,Instant,EUR,123456792430,987654324430
TXN03419,2024-12-30,212.63,Axis Bank,Axis Bank,Transfer,Success,06:37:32,Laptop,QR Code,Others,Scheduled,GBP,123456792431,987654324431
TXN03420,2024-01-01,1369.31,HDFC Bank,ICICI Bank,Payment,Failed,06:27:03,Mobile,UPI ID,Shopping,Instant,INR,123456792432,987654324432
TXN03421,2024-02-02,1348.22,SBI Bank,HDFC Bank,Transfer,Success,08:37:30,Tablet,Phone Number,Food,Scheduled,USD,123456792433,987654324433
TXN03422,2024-03-03,314.3,ICICI Bank,SBI Bank,Payment,Success,04:52:29,Laptop,QR Code,Travel,Instant,EUR,123456792434,987654324434
TXN03423,2024-04-04,1419.3,Axis Bank,Axis Bank,Transfer,Success,06:40:33,Mobile,UPI ID,Bill Payment,Scheduled,GBP,123456792435,987654324435
TXN03424,2024-05-05,836.28,HDFC Bank,ICICI Bank,Payment,Success,07:54:57,Tablet,Phone Number,Others,Instant,INR,123456792436,987654324436
TXN03425,2024-06-06,1687.13,SBI Bank,HDFC Bank,Transfer,Failed,22:26:57,Laptop,QR Code,Shopping,Scheduled,USD,123456792437,987654324437
TXN03426,2024-07-07,784.64,ICICI Bank,SBI Bank,Payment,Success,03:57:45,Mobile,UPI ID,Food,Instant,EUR,123456792438,987654324438
TXN03427,2024-08-08,808.6,Axis Bank,Axis Bank,Transfer,Success,17:25:25,Tablet,Phone Number,Travel,Scheduled,GBP,123456792439,987654324439
TXN03428,2024-09-09,433.79,HDFC Bank,ICICI Bank,Payment,Success,03:29:40,Laptop,QR Code,Bill Payment,Instant,INR,123456792440,987654324440
TXN03429,2024-10-10,1353.56,SBI Bank,HDFC Bank,Transfer,Success,20:02:13,Mobile,UPI ID,Others,Scheduled,USD,123456792441,987654324441
TXN03430,2024-11-11,1957.79,ICICI Bank,SBI Bank,Payment,Failed,03:36:11,Tablet,Phone Number,Shopping,Instant,EUR,123456792442,987654324442
TXN03431,2024-12-12,1075.8,Axis Bank,Axis Bank,Transfer,Success,20:21:19,Laptop,QR Code,Food,Scheduled,GBP,123456792443,987654324443
TXN03432,2024-01-13,863.98,HDFC Bank,ICICI Bank,Payment,Success,00:11:53,Mobile,UPI ID,Travel,Instant,INR,123456792444,987654324444
TXN03433,2024-02-14,1550.64,SBI Bank,HDFC Bank,Transfer,Success,02:47:06,Tablet,Phone Number,Bill Payment,Scheduled,USD,123456792445,987654324445
TXN03434,2024-03-15,29.93,ICICI Bank,SBI Bank,Payment,Success,13:23:40,Laptop,QR Code,Others,Instant,EUR,123456792446,987654324446
TXN03435,2024-04-16,1392.81,Axis Bank,Axis Bank,Transfer,Failed,05:49:27,Mobile,UPI ID,Shopping,Scheduled,GBP,123456792447,987654324447
TXN03436,2024-05-17,1462.05,HDFC Bank,ICICI Bank,Payment,Success,14:21:47,Tablet,Phone Number,Food,Instant,INR,123456792448,987654324448
TXN03437,2024-06-18,111.27,SBI Bank,HDFC Bank,Transfer,Success,08:25:36,Laptop,QR Code,Travel,Scheduled,USD,123456792449,987654324449
TXN03438,2024-07-19,826.9,ICICI Bank,SBI Bank,Payment,Success,00:47:07,Mobile,UPI ID,Bill Payment,Instant,EUR,123456792450,987654324450
TXN03439,2024-08-20,1011.49,Axis Bank,Axis Bank,Transfer,Success,12:57:20,Tablet,Phone Number,Others,Scheduled,GBP,123456792451,987654324451
TXN03440,2024-09-21,737.39,HDFC Bank,ICICI Bank,Payment,Failed,19:12:41,Laptop,QR Code,Shopping,Instant,INR,123456792452,987654324452
TXN03441,2024-10-22,525.28,SBI Bank,HDFC Bank,Transfer,Success,16:05:02,Mobile,UPI ID,Food,Scheduled,USD,123456792453,987654324453
TXN03442,2024-11-23,727.44,ICICI Bank,SBI Bank,Payment,Success,16:24:01,Tablet,Phone Number,Travel,Instant,EUR,123456792454,987654324454
TXN03443,2024-12-24,1422.88,Axis Bank,Axis Bank,Transfer,Success,23:15:22,Laptop,QR Code,Bill Payment,Scheduled,GBP,123456792455,987654324455
TXN03444,2024-01-25,1013.69,HDFC Bank,ICICI Bank,Payment,Success,11:56:37,Mobile,UPI ID,Others,Instant,INR,123456792456,987654324456
TXN03445,2024-02-26,1724.71,SBI Bank,HDFC Bank,Transfer,Failed,04:12:50,Tablet,Phone Number,Shopping,Scheduled,USD,123456792457,987654324457
TXN03446,2024-03-27,875.72,ICICI Bank,SBI Bank,Payment,Success,15:07:04,Laptop,QR Code,Food,Instant,EUR,123456792458,987654324458
TXN03447,2024-04-28,1510.32,Axis Bank,Axis Bank,Transfer,Success,10:12:26,Mobile,UPI ID,Travel,Scheduled,GBP,123456792459,987654324459
TXN03448,2024-05-29,1444.55,HDFC Bank,ICICI Bank,Payment,Success,20:13:44,Tablet,Phone Number,Bill Payment,Instant,INR,123456792460,987654324460
TXN03449,2024-06-30,24.25,SBI Bank,HDFC Bank,Transfer,Success,04:32:51,Laptop,QR Code,Others,Scheduled,USD,123456792461,987654324461
TXN03450,2024-07-01,1928.9,ICICI Bank,SBI Bank,Payment,Failed,17:26:15,Mobile,UPI ID,Shopping,Instant,EUR,123456792462,987654324462
TXN03451,2024-08-02,1229.37,Axis Bank,Axis Bank,Transfer,Success,11:06:21,Tablet,Phone Number,Food,Scheduled,GBP,123456792463,987654324463
TXN03452,2024-09-03,512.09,HDFC Bank,ICICI Bank,Payment,Success,06:42:16,Laptop,QR Code,Travel,Instant,INR,123456792464,987654324464
TXN03453,2024-10-04,1556.04,SBI Bank,HDFC Bank,Transfer,Success,12:21:55,Mobile,UPI ID,Bill Payment,Scheduled,USD,123456792465,987654324465
TXN03454,2024-11-05,512.57,ICICI Bank,SBI Bank,Payment,Success,09:32:38,Tablet,Phone Number,Others,Instant,EUR,123456792466,987654324466
TXN03455,2024-12-06,1377.26,Axis Bank,Axis Bank,Transfer,Failed,03:19:51,Laptop,QR Code,Shopping,Scheduled,GBP,123456792467,987654324467
TXN03456,2024-01-07,1599.26,HDFC Bank,ICICI Bank,Payment,Success,11:42:55,Mobile,UPI ID,Food,Instant,INR,123456792468,987654324468
TXN03457,2024-02-08,1320.66,SBI Bank,HDFC Bank,Transfer,Success,00:27:34,Tablet,Phone Number,Travel,Scheduled,USD,123456792469,987654324469
TXN03458,2024-03-09,679.91,ICICI Bank,SBI Bank,Payment,Success,22:14:11,Laptop,QR Code,Bill Payment,Instant,EUR,123456792470,987654324470
TXN03459,2024-04-10,793.51,Axis Bank,Axis Bank,Transfer,Success,17:57:20,Mobile,UPI ID,Others,Scheduled,GBP,123456792471,987654324471
TXN03460,2024-05-11,475.44,HDFC Bank,ICICI Bank,Payment,Failed,10:47:28,Tablet,Phone Number,Shopping,Instant,INR,123456792472,987654324472
TXN03461,2024-06-12,1489.28,SBI Bank,HDFC Bank,Transfer,Success,22:03:50,Laptop,QR Code,Food,Scheduled,USD,123456792473,987654324473
TXN03462,2024-07-13,1420.55,ICICI Bank,SBI Bank,Payment,Success,00:41:45,Mobile,UPI ID,Travel,Instant,EUR,123456792474,987654324474
TXN03463,2024-08-14,1046.65,Axis Bank,Axis Bank,Transfer,Success,19:27:14,Tablet,Phone Number,Bill Payment,Scheduled,GBP,123456792475,987654324475
TXN03464,2024-09-15,1821.41,HDFC Bank,ICICI Bank,Payment,Success,05:00:10,Laptop,QR Code,Others,Instant,INR,123456792476,987654324476
TXN03465,2024-10-16,1082.36,SBI Bank,HDFC Bank,Transfer,Failed,21:12:24,Mobile,UPI ID,Shopping,Scheduled,USD,123456792477,987654324477
TXN03466,2024-11-17,1022.78,ICICI Bank,SBI Bank,Payment,Success,00:01:49,Tablet,Phone Number,Food,Instant,EUR,123456792478,987654324478
TXN03467,2024-12-18,1103.31,Axis Bank,Axis Bank,Transfer,Success,12:25:14,Laptop,QR Code,Travel,Scheduled,GBP,123456792479,987654324479
TXN03468,2024-01-19,128.95,HDFC Bank,ICICI Bank,Payment,Success,01:46:52,Mobile,UPI ID,Bill Payment,Instant,INR,123456792480,987654324480
TXN03469,2024-02-20,278.13,SBI Bank,HDFC Bank,Transfer,Success,23:50:48,Tablet,Phone Number,Others,Scheduled,USD,123456792481,987654324481
TXN03470,2024-03-21,1175.42,ICICI Bank,SBI Bank,Payment,Failed,23:28:28,Laptop,QR Code,Shopping,Instant,EUR,123456792482,987654324482
TXN03471,2024-04-22,101.94,Axis Bank,Axis Bank,Transfer,Success,22:45:31,Mobile,UPI ID,Food,Scheduled,GBP,123456792483,987654324483
TXN03472,2024-05-23,1508.56,HDFC Bank,ICICI Bank,Payment,Success,17:34:59,Tablet,Phone Number,Travel,Instant,INR,123456792484,987654324484
TXN03473,2024-06-24,1467.51,SBI Bank,HDFC Bank,Transfer,Success,16:58:06,Laptop,QR Code,Bill Payment,Scheduled,USD,123456792485,987654324485
TXN03474,2024-07-25,1601.49,ICICI Bank,SBI Bank,Payment,Success,01:55:50,Mobile,UPI ID,Others,Instant,EUR,123456792486,987654324486
TXN03475,2024-08-26,36.61,Axis Bank,Axis Bank,Transfer,Failed,18:29:16,Tablet,Phone Number,Shopping,Scheduled,GBP,123456792487,987654324487
TXN03476,2024-09-27,365.96,HDFC Bank,ICICI Bank,Payment,Success,12:44:45,Laptop,QR Code,Food,Instant,INR,123456792488,987654324488
TXN03477,2024-10-28,628.05,SBI Bank,HDFC Bank,Transfer,Success,08:45:54,Mobile,UPI ID,Travel,Scheduled,USD,123456792489,987654324489
TXN03478,2024-11-29,874.74,ICICI Bank,SBI Bank,Payment,Success,21:27:20,Tablet,Phone Number,Bill Payment,Instant,EUR,123456792490,987654324490
TXN03479,2024-12-30,1099.72,Axis Bank,Axis Bank,Transfer,Success,05:08:46,Laptop,QR Code,Others,Scheduled,GBP,123456792491,987654324491
TXN03480,2024-01-01,872.66,HDFC Bank,ICICI Bank,Payment,Failed,19:32:47,Mobile,UPI ID,Shopping,Instant,INR,123456792492,987654324492
TXN03481,2024-02-02,1868.3,SBI Bank,HDFC Bank,Transfer,Success,20:08:09,Tablet,Phone Number,Food,Scheduled,USD,123456792493,987654324493
TXN03482,2024-03-03,1705.67,ICICI Bank,SBI Bank,Payment,Success,01:13:53,Laptop,QR Code,Travel,Instant,EUR,123456792494,987654324494
TXN03483,2024-04-04,697.19,Axis Bank,Axis Bank,Transfer,Success,20:22:17,Mobile,UPI ID,Bill Payment,Scheduled,GBP,123456792495,987654324495
TXN03484,2024-05-05,1863.14,HDFC Bank,ICICI Bank,Payment,Success,01:19:34,Tablet,Phone Number,Others,Instant,INR,123456792496,987654324496
TXN03485,2024-06-06,1304.93,SBI Bank,HDFC Bank,Transfer,Failed,16:10:42,Laptop,QR Code,Shopping,Scheduled,USD,123456792497,987654324497
TXN03486,2024-07-07,161.96,ICICI Bank,SBI Bank,Payment,Success,08:32:32,Mobile,UPI ID,Food,Instant,EUR,123456792498,987654324498
TXN03487,2024-08-08,13.66,Axis Bank,Axis Bank,Transfer,Success,23:33:04,Tablet,Phone Number,Travel,Scheduled,GBP,123456792499,987654324499
TXN03488,2024-09-09,657.69,HDFC Bank,ICICI Bank,Payment,Success,12:41:00,Laptop,QR Code,Bill Payment,Instant,INR,123456792500,987654324500
TXN03489,2024-10-10,1719.3,SBI Bank,HDFC Bank,Transfer,Success,23:47:44,Mobile,UPI ID,Others,Scheduled,USD,123456792501,987654324501
TXN03490,2024-11-11,1849.57,ICICI Bank,SBI Bank,Payment,Failed,20:33:21,Tablet,Phone Number,Shopping,Instant,EUR,123456792502,987654324502
TXN03491,2024-12-12,1269.46,Axis Bank,Axis Bank,Transfer,Success,02:14:43,Laptop,QR Code,Food,Scheduled,GBP,123456792503,987654324503
TXN03492,2024-01-13,90.2,HDFC Bank,ICICI Bank,Payment,Success,18:25:06,Mobile,UPI ID,Travel,Instant,INR,123456792504,987654324504
TXN03493,2024-02-14,59.74,SBI Bank,HDFC Bank,Transfer,Success,11:51:13,Tablet,Phone Number,Bill Payment,Scheduled,USD,123456792505,987654324505
TXN03494,2024-03-15,944.01,ICICI Bank,SBI Bank,Payment,Success,21:04:40,Laptop,QR Code,Others,Instant,EUR,123456792506,987654324506
TXN03495,2024-04-16,252.29,Axis Bank,Axis Bank,Transfer,Failed,07:45:47,Mobile,UPI ID,Shopping,Scheduled,GBP,123456792507,987654324507
TXN03496,2024-05-17,1266.26,HDFC Bank,ICICI Bank,Payment,Success,17:02:08,Tablet,Phone Number,Food,Instant,INR,123456792508,987654324508
TXN03497,2024-06-18,1026.12,SBI Bank,HDFC Bank,Transfer,Success,18:56:20,Laptop,QR Code,Travel,Scheduled,USD,123456792509,987654324509
TXN03498,2024-07-19,92.9,ICICI Bank,SBI Bank,Payment,Success,18:48:52,Mobile,UPI ID,Bill Payment,Instant,EUR,123456792510,987654324510
TXN03499,2024-08-20,242.04,Axis Bank,Axis Bank,Transfer,Success,15:45:34,Tablet,Phone Number,Others,Scheduled,GBP,123456792511,987654324511
TXN03500,2024-09-21,1624.1,HDFC Bank,ICICI Bank,Payment,Failed,07:25:06,Laptop,QR Code,Shopping,Instant,INR,123456792512,987654324512
TXN03501,2024-10-22,945.67,SBI Bank,HDFC Bank,Transfer,Success,15:11:27,Mobile,UPI ID,Food,Scheduled,USD,123456792513,987654324513
TXN03502,2024-11-23,1557.5,ICICI Bank,SBI Bank,Payment,Success,14:15:29,Tablet,Phone Number,Travel,Instant,EUR,123456792514,987654324514
TXN03503,2024-12-24,821.47,Axis Bank,Axis Bank,Transfer,Success,07:01:08,Laptop,QR Code,Bill Payment,Scheduled,GBP,123456792515,987654324515
TXN03504,2024-01-25,920.43,HDFC Bank,ICICI Bank,Payment,Success,05:49:01,Mobile,UPI ID,Others,Instant,INR,123456792516,987654324516
TXN03505,2024-02-26,544.14,SBI Bank,HDFC Bank,Transfer,Failed,14:00:48,Tablet,Phone Number,Shopping,Scheduled,USD,123456792517,987654324517
TXN03506,2024-03-27,140.42,ICICI Bank,SBI Bank,Payment,Success,21:49:06,Laptop,QR Code,Food,Instant,EUR,123456792518,987654324518
TXN03507,2024-04-28,449.34,Axis Bank,Axis Bank,Transfer,Success,21:01:05,Mobile,UPI ID,Travel,Scheduled,GBP,123456792519,987654324519
TXN03508,2024-05-29,141.68,HDFC Bank,ICICI Bank,Payment,Success,09:31:04,Tablet,Phone Number,Bill Payment,Instant,INR,123456792520,987654324520
TXN03509,2024-06-30,88.84,SBI Bank,HDFC Bank,Transfer,Success,11:37:38,Laptop,QR Code,Others,Scheduled,USD,123456792521,987654324521
TXN03510,2024-07-01,1349.02,ICICI Bank,SBI Bank,Payment,Failed,06:32:11,Mobile,UPI ID,Shopping,Instant,EUR,123456792522,987654324522
TXN03511,2024-08-02,1897.93,Axis Bank,Axis Bank,Transfer,Success,21:21:56,Tablet,Phone Number,Food,Scheduled,GBP,123456792523,987654324523
TXN03512,2024-09-03,214.39,HDFC Bank,ICICI Bank,Payment,Success,22:11:08,Laptop,QR Code,Travel,Instant,INR,123456792524,987654324524
TXN03513,2024-10-04,262.82,SBI Bank,HDFC Bank,Transfer,Success,09:11:18,Mobile,UPI ID,Bill Payment,Scheduled,USD,123456792525,987654324525
TXN03514,2024-11-05,1382.5,ICICI Bank,SBI Bank,Payment,Success,22:20:12,Tablet,Phone Number,Others,Instant,EUR,123456792526,987654324526
TXN03515,2024-12-06,114.82,Axis Bank,Axis Bank,Transfer,Failed,12:54:20,Laptop,QR Code,Shopping,Scheduled,GBP,123456792527,987654324527
TXN03516,2024-01-07,1355.27,HDFC Bank,ICICI Bank,Payment,Success,09:44:28,Mobile,UPI ID,Food,Instant,INR,123456792528,987654324528
TXN03517,2024-02-08,1987.64,SBI Bank,HDFC Bank,Transfer,Success,19:31:52,Tablet,Phone Number,Travel,Scheduled,USD,123456792529,987654324529
TXN03518,2024-03-09,192.96,ICICI Bank,SBI Bank,Payment,Success,13:39:08,Laptop,QR Code,Bill Payment,Instant,EUR,123456792530,987654324530
TXN03519,2024-04-10,495.84,Axis Bank,Axis Bank,Transfer,Success,19:17:16,Mobile,UPI ID,Others,Scheduled,GBP,123456792531,987654324531
TXN03520,2024-05-11,1267.51,HDFC Bank,ICICI Bank,Payment,Failed,23:43:32,Tablet,Phone Number,Shopping,Instant,INR,123456792532,987654324532
TXN03521,2024-06-12,1591.25,SBI Bank,HDFC Bank,Transfer,Success,00:00:38,Laptop,QR Code,Food,Scheduled,USD,123456792533,987654324533
TXN03522,2024-07-13,1933.81,ICICI Bank,SBI Bank,Payment,Success,18:02:38,Mobile,UPI ID,Travel,Instant,EUR,123456792534,987654324534
TXN03523,2024-08-14,520.15,Axis Bank,Axis Bank,Transfer,Success,06:37:47,Tablet,Phone Number,Bill Payment,Scheduled,GBP,123456792535,987654324535
TXN03524,2024-09-15,1178.39,HDFC Bank,ICICI Bank,Payment,Success,02:22:17,Laptop,QR Code,Others,Instant,INR,123456792536,987654324536
TXN03525,2024-10-16,941.49,SBI Bank,HDFC Bank,Transfer,Failed,17:15:04,Mobile,UPI ID,Shopping,Scheduled,USD,123456792537,987654324537
TXN03526,2024-11-17,1466.34,ICICI Bank,SBI Bank,Payment,Success,23:33:43,Tablet,Phone Number,Food,Instant,EUR,123456792538,987654324538
TXN03527,2024-12-18,457.73,Axis Bank,Axis Bank,Transfer,Success,12:32:03,Laptop,QR Code,Travel,Scheduled,GBP,123456792539,987654324539
TXN03528,2024-01-19,1593.18,HDFC Bank,ICICI Bank,Payment,Success,10:29:40,Mobile,UPI ID,Bill Payment,Instant,INR,123456792540,987654324540
TXN03529,2024-02-20,34.42,SBI Bank,HDFC Bank,Transfer,Success,23:22:22,Tablet,Phone Number,Others,Scheduled,USD,123456792541,987654324541
TXN03530,2024-03-21,154.37,ICICI Bank,SBI Bank,Payment,Failed,11:53:34,Laptop,QR Code,Shopping,Instant,EUR,123456792542,987654324542
TXN03531,2024-04-22,1650.58,Axis Bank,Axis Bank,Transfer,Success,18:45:52,Mobile,UPI ID,Food,Scheduled,GBP,123456792543,987654324543
TXN03532,2024-05-23,330.08,HDFC Bank,ICICI Bank,Payment,Success,13:49:38,Tablet,Phone Number,Travel,Instant,INR,123456792544,987654324544
TXN03533,2024-06-24,277.05,SBI Bank,HDFC Bank,Transfer,Success,18:58:51,Laptop,QR Code,Bill Payment,Scheduled,USD,123456792545,987654324545
TXN03534,2024-07-25,1017.54,ICICI Bank,SBI Bank,Payment,Success,06:31:17,Mobile,UPI ID,Others,Instant,EUR,123456792546,987654324546
TXN03535,2024-08-26,408.16,Axis Bank,Axis Bank,Transfer,Failed,04:26:51,Tablet,Phone Number,Shopping,Scheduled,GBP,123456792547,987654324547
TXN03536,2024-09-27,1778.47,HDFC Bank,ICICI Bank,Payment,Success,15:36:44,Laptop,QR Code,Food,Instant,INR,123456792548,987654324548
TXN03537,2024-10-28,1478.41,SBI Bank,HDFC Bank,Transfer,Success,03:30:02,Mobile,UPI ID,Travel,Scheduled,USD,123456792549,987654324549
TXN03538,2024-11-29,1294.56,ICICI Bank,SBI Bank,Payment,Success,14:49:06,Tablet,Phone Number,Bill Payment,Instant,EUR,123456792550,987654324550
TXN03539,2024-12-30,460.39,Axis Bank,Axis Bank,Transfer,Success,19:09:21,Laptop,QR Code,Others,Scheduled,GBP,123456792551,987654324551
TXN03540,2024-01-01,1388.58,HDFC Bank,ICICI Bank,Payment,Failed,09:53:32,Mobile,UPI ID,Shopping,Instant,INR,123456792552,987654324552
TXN03541,2024-02-02,184.34,SBI Bank,HDFC Bank,Transfer,Success,02:45:14,Tablet,Phone Number,Food,Scheduled,USD,123456792553,987654324553
TXN03542,2024-03-03,873.11,ICICI Bank,SBI Bank,Payment,Success,23:15:24,Laptop,QR Code,Travel,Instant,EUR,123456792554,987654324554
TXN03543,2024-04-04,542.21,Axis Bank,Axis Bank,Transfer,Success,11:07:23,Mobile,UPI ID,Bill Payment,Scheduled,GBP,123456792555,987654324555
TXN03544,2024-05-05,987.94,HDFC Bank,ICICI Bank,Payment,Success,22:38:43,Tablet,Phone Number,Others,Instant,INR,123456792556,987654324556
TXN03545,2024-06-06,898.78,SBI Bank,HDFC Bank,Transfer,Failed,20:33:19,Laptop,QR Code,Shopping,Scheduled,USD,123456792557,987654324557
TXN03546,2024-07-07,578.74,ICICI Bank,SBI Bank,Payment,Success,12:50:04,Mobile,UPI ID,Food,Instant,EUR,123456792558,987654324558
TXN03547,2024-08-08,867.96,Axis Bank,Axis Bank,Transfer,Success,10:05:18,Tablet,Phone Number,Travel,Scheduled,GBP,123456792559,987654324559
TXN03548,2024-09-09,1919.87,HDFC Bank,ICICI Bank,Payment,Success,17:42:10,Laptop,QR Code,Bill Payment,Instant,INR,123456792560,987654324560
TXN03549,2024-10-10,951.83,SBI Bank,HDFC Bank,Transfer,Success,15:46:50,Mobile,UPI ID,Others,Scheduled,USD,123456792561,987654324561
TXN03550,2024-11-11,1005.98,ICICI Bank,SBI Bank,Payment,Failed,07:58:07,Tablet,Phone Number,Shopping,Instant,EUR,123456792562,987654324562
TXN03551,2024-12-12,1490.49,Axis Bank,Axis Bank,Transfer,Success,14:25:44,Laptop,QR Code,Food,Scheduled,GBP,123456792563,987654324563
TXN03552,2024-01-13,756.67,HDFC Bank,ICICI Bank,Payment,Success,16:08:57,Mobile,UPI ID,Travel,Instant,INR,123456792564,987654324564
TXN03553,2024-02-14,56.71,SBI Bank,HDFC Bank,Transfer,Success,14:02:19,Tablet,Phone Number,Bill Payment,Scheduled,USD,123456792565,987654324565
TXN03554,2024-03-15,1180.31,ICICI Bank,SBI Bank,Payment,Success,21:34:18,Laptop,QR Code,Others,Instant,EUR,123456792566,987654324566
TXN03555,2024-04-16,1251.29,Axis Bank,Axis Bank,Transfer,Failed,05:29:57,Mobile,UPI ID,Shopping,Scheduled,GBP,123456792567,987654324567
TXN03556,2024-05-17,846.49,HDFC Bank,ICICI Bank,Payment,Success,21:43:48,Tablet,Phone Number,Food,Instant,INR,123456792568,987654324568
TXN03557,2024-06-18,1388.55,SBI Bank,HDFC Bank,Transfer,Success,11:40:16,Laptop,QR Code,Travel,Scheduled,USD,123456792569,987654324569
TXN03558,2024-07-19,72.16,ICICI Bank,SBI Bank,Payment,Success,22:14:47,Mobile,UPI ID,Bill Payment,Instant,EUR,123456792570,987654324570
TXN03559,2024-08-20,945.22,Axis Bank,Axis Bank,Transfer,Success,17:40:27,Tablet,Phone Number,Others,Scheduled,GBP,123456792571,987654324571
TXN03560,2024-09-21,1018.17,HDFC Bank,ICICI Bank,Payment,Failed,16:34:22,Laptop,QR Code,Shopping,Instant,INR,123456792572,987654324572
TXN03561,2024-10-22,628.34,SBI Bank,HDFC Bank,Transfer,Success,19:22:43,Mobile,UPI ID,Food,Scheduled,USD,123456792573,987654324573
TXN03562,2024-11-23,1785.29,ICICI Bank,SBI Bank,Payment,Success,06:33:54,Tablet,Phone Number,Travel,Instant,EUR,123456792574,987654324574
TXN03563,2024-12-24,880.5,Axis Bank,Axis Bank,Transfer,Success,12:05:23,Laptop,QR Code,Bill Payment,Scheduled,GBP,123456792575,987654324575
TXN03564,2024-01-25,1592.25,HDFC Bank,ICICI Bank,Payment,Success,15:15:51,Mobile,UPI ID,Others,Instant,INR,123456792576,987654324576
TXN03565,2024-02-26,578.62,SBI Bank,HDFC Bank,Transfer,Failed,10:33:35,Tablet,Phone Number,Shopping,Scheduled,USD,123456792577,987654324577
TXN03566,2024-03-27,1060.1,ICICI Bank,SBI Bank,Payment,Success,02:54:10,Laptop,QR Code,Food,Instant,EUR,123456792578,987654324578
TXN03567,2024-04-28,1482.41,Axis Bank,Axis Bank,Transfer,Success,05:00:03,Mobile,UPI ID,Travel,Scheduled,GBP,123456792579,987654324579
TXN03568,2024-05-29,25.56,HDFC Bank,ICICI Bank,Payment,Success,16:26:54,Tablet,Phone Number,Bill Payment,Instant,INR,123456792580,987654324580
TXN03569,2024-06-30,492.43,SBI Bank,HDFC Bank,Transfer,Success,02:44:12,Laptop,QR Code,Others,Scheduled,USD,123456792581,987654324581
TXN03570,2024-07-01,1948.14,ICICI Bank,SBI Bank,Payment,Failed,00:14:09,Mobile,UPI ID,Shopping,Instant,EUR,123456792582,987654324582
