CustomerAccountNumber,Gender,CustomerAge,City,RemainingBalance
123456792922,Male,50,Bangalore,7909.38
123456792923,Female,51,Hyderabad,7764.28
123456792924,Male,52,Mumbai,8156.73
123456792925,Female,53,Delhi,5032.56
123456792926,Male,54,Bangalore,3791.42
123456792927,Female,55,Hyderabad,8816.4
123456792928,Male,56,Mumbai,2325.81
123456792929,Female,57,Delhi,8952.14
123456792930,Male,58,Bangalore,9326.85
123456792931,Female,59,Hyderabad,6396.46
123456792932,Male,20,Mumbai,9601.53
123456792933,Female,21,Delhi,5658.82
123456792934,Male,22,Bangalore,7853.21
123456792935,Female,23,Hyderabad,5445.74
123456792936,Male,24,Mumbai,9614.95
123456792937,Female,25,Delhi,1192.46
123456792938,Male,26,Bangalore,3622.16
123456792939,Female,27,Hyderabad,2742.74
123456792940,Male,28,Mumbai,8796.14
123456792941,Female,29,Delhi,5238.58
123456792942,Male,30,Bangalore,5972.38
123456792943,Female,31,Hyderabad,2905.85
123456792944,Male,32,Mumbai,6902.47
123456792945,Female,33,Delhi,7122.19
123456792946,Male,34,Bangalore,8968.01
123456792947,Female,35,Hyderabad,1379.2
123456792948,Male,36,Mumbai,7836.76
123456792949,Female,37,Delhi,6888.01
123456792950,Male,38,Bangalore,9185.41
123456792951,Female,39,Hyderabad,6540.84
123456792952,Male,40,Mumbai,5445.68
123456792953,Female,41,Delhi,6246.68
123456792954,Male,42,Bangalore,2926.0
123456792955,Female,43,Hyderabad,4191.15
123456792956,Male,44,Mumbai,8475.13
123456792957,Female,45,Delhi,6191.37
123456792958,Male,46,Bangalore,1379.65
123456792959,Female,47,Hyderabad,4796.01
123456792960,Male,48,Mumbai,8694.88
123456792961,Female,49,Delhi,6297.4
123456792962,Male,50,Bangalore,65.61
123456792963,Female,51,Hyderabad,6377.28
123456792964,Male,52,Mumbai,9449.32
123456792965,Female,53,Delhi,6385.86
123456792966,Male,54,Bangalore,6840.21
123456792967,Female,55,Hyderabad,989.86
123456792968,Male,56,Mumbai,7383.0
123456792969,Female,57,Delhi,7711.79
123456792970,Male,58,Bangalore,9099.74
123456792971,Female,59,Hyderabad,9482.63
123456792972,Male,20,Mumbai,1014.89
123456792973,Female,21,Delhi,542.87
123456792974,Male,22,Bangalore,3222.69
123456792975,Female,23,Hyderabad,6277.57
123456792976,Male,24,Mumbai,7230.59
123456792977,Female,25,Delhi,7213.69
123456792978,Male,26,Bangalore,630.18
123456792979,Female,27,Hyderabad,1010.99
123456792980,Male,28,Mumbai,8261.43
123456792981,Female,29,Delhi,9671.6
123456792982,Male,30,Bangalore,6906.19
123456792983,Female,31,Hyderabad,9323.01
123456792984,Male,32,Mumbai,5314.88
123456792985,Female,33,Delhi,2174.44
123456792986,Male,34,Bangalore,3160.25
123456792987,Female,35,Hyderabad,6537.84
123456792988,Male,36,Mumbai,5051.11
123456792989,Female,37,Delhi,5901.12
123456792990,Male,38,Bangalore,6422.11
123456792991,Female,39,Hyderabad,9141.74
123456792992,Male,40,Mumbai,5142.19
123456792993,Female,41,Delhi,7880.36
123456792994,Male,42,Bangalore,8915.2
123456792995,Female,43,Hyderabad,7635.08
123456792996,Male,44,Mumbai,7328.38
123456792997,Female,45,Delhi,2817.46
123456792998,Male,46,Bangalore,6523.66
123456792999,Female,47,Hyderabad,1838.05
123456793000,Male,48,Mumbai,974.07
123456793001,Female,49,Delhi,1353.49
123456793002,Male,50,Bangalore,2716.09
123456793003,Female,51,Hyderabad,5817.36
123456793004,Male,52,Mumbai,5261.67
123456793005,Female,53,Delhi,7945.18
123456793006,Male,54,Bangalore,9655.1
123456793007,Female,55,Hyderabad,8431.95
123456793008,Male,56,Mumbai,8728.26
123456793009,Female,57,Delhi,1103.23
123456793010,Male,58,Bangalore,5419.37
123456793011,Female,59,Hyderabad,630.67
123456793012,Male,20,Mumbai,4951.18
123456793013,Female,21,Delhi,6094.28
123456793014,Male,22,Bangalore,4444.32
123456793015,Female,23,Hyderabad,9334.36
123456793016,Male,24,Mumbai,8936.47
123456793017,Female,25,Delhi,3650.0
123456793018,Male,26,Bangalore,7752.95
123456793019,Female,27,Hyderabad,8854.64
123456793020,Male,28,Mumbai,5552.47
123456793021,Female,29,Delhi,3932.71
123456793022,Male,30,Bangalore,592.02
123456793023,Female,31,Hyderabad,3011.95
123456793024,Male,32,Mumbai,6369.33
123456793025,Female,33,Delhi,5549.0
123456793026,Male,34,Bangalore,4016.28
123456793027,Female,35,Hyderabad,7582.34
123456793028,Male,36,Mumbai,3819.32
123456793029,Female,37,Delhi,9005.6
123456793030,Male,38,Bangalore,8931.63
123456793031,Female,39,Hyderabad,633.51
123456793032,Male,40,Mumbai,3067.32
123456793033,Female,41,Delhi,9118.07
123456793034,Male,42,Bangalore,5620.54
123456793035,Female,43,Hyderabad,4602.56
123456793036,Male,44,Mumbai,8514.75
123456793037,Female,45,Delhi,793.88
123456793038,Male,46,Bangalore,4192.86
123456793039,Female,47,Hyderabad,8475.49
123456793040,Male,48,Mumbai,6512.3
123456793041,Female,49,Delhi,5096.77
123456793042,Male,50,Bangalore,5879.96
123456793043,Female,51,Hyderabad,1657.46
123456793044,Male,52,Mumbai,1785.92
123456793045,Female,53,Delhi,6596.16
123456793046,Male,54,Bangalore,1964.97
123456793047,Female,55,Hyderabad,2421.34
123456793048,Male,56,Mumbai,8537.5
123456793049,Female,57,Delhi,5233.49
123456793050,Male,58,Bangalore,5512.81
123456793051,Female,59,Hyderabad,9143.37
123456793052,Male,20,Mumbai,4441.35
123456793053,Female,21,Delhi,5176.65
123456793054,Male,22,Bangalore,494.04
123456793055,Female,23,Hyderabad,7352.0
123456793056,Male,24,Mumbai,3795.0
123456793057,Female,25,Delhi,1449.36
123456793058,Male,26,Bangalore,349.73
123456793059,Female,27,Hyderabad,9863.1
123456793060,Male,28,Mumbai,7965.0
123456793061,Female,29,Delhi,1963.08
123456793062,Male,30,Bangalore,6879.77
123456793063,Female,31,Hyderabad,3497.33
123456793064,Male,32,Mumbai,3948.16
123456793065,Female,33,Delhi,6564.51
123456793066,Male,34,Bangalore,8550.91
123456793067,Female,35,Hyderabad,6388.81
123456793068,Male,36,Mumbai,3212.68
123456793069,Female,37,Delhi,6285.7
123456793070,Male,38,Bangalore,8973.36
123456793071,Female,39,Hyderabad,859.6
123456793072,Male,40,Mumbai,8528.3
123456793073,Female,41,Delhi,9077.84
123456793074,Male,42,Bangalore,9530.86
123456793075,Female,43,Hyderabad,4777.41
123456793076,Male,44,Mumbai,3473.16
123456793077,Female,45,Delhi,4806.45
123456793078,Male,46,Bangalore,9310.94
123456793079,Female,47,Hyderabad,9976.78
123456793080,Male,48,Mumbai,6804.12
123456793081,Female,49,Delhi,5666.33
123456793082,Male,50,Bangalore,761.43
123456793083,Female,51,Hyderabad,4026.79
123456793084,Male,52,Mumbai,4509.93
123456793085,Female,53,Delhi,8712.42
123456793086,Male,54,Bangalore,7262.39
123456793087,Female,55,Hyderabad,9099.85
123456793088,Male,56,Mumbai,768.65
123456793089,Female,57,Delhi,8639.87
123456793090,Male,58,Bangalore,738.9
123456793091,Female,59,Hyderabad,2987.93
123456793092,Male,20,Mumbai,2788.28
123456793093,Female,21,Delhi,6646.51
123456793094,Male,22,Bangalore,2615.08
123456793095,Female,23,Hyderabad,9280.16
123456793096,Male,24,Mumbai,9312.89
123456793097,Female,25,Delhi,99.57
123456793098,Male,26,Bangalore,3988.73
123456793099,Female,27,Hyderabad,2479.31
123456793100,Male,28,Mumbai,7282.48
123456793101,Female,29,Delhi,9227.5
123456793102,Male,30,Bangalore,1800.08
123456793103,Female,31,Hyderabad,1483.72
123456793104,Male,32,Mumbai,5784.88
123456793105,Female,33,Delhi,2838.41
123456793106,Male,34,Bangalore,1814.63
123456793107,Female,35,Hyderabad,1709.06
123456793108,Male,36,Mumbai,1622.18
123456793109,Female,37,Delhi,4620.99
123456793110,Male,38,Bangalore,6542.4
123456793111,Female,39,Hyderabad,4319.05
123456793112,Male,40,Mumbai,7077.28
123456793113,Female,41,Delhi,6556.43
123456793114,Male,42,Bangalore,324.56
123456793115,Female,43,Hyderabad,5950.42
123456793116,Male,44,Mumbai,9521.84
123456793117,Female,45,Delhi,8666.75
123456793118,Male,46,Bangalore,8325.74
123456793119,Female,47,Hyderabad,8408.16
123456793120,Male,48,Mumbai,1954.21
123456793121,Female,49,Delhi,668.89
123456793122,Male,50,Bangalore,4014.32
123456793123,Female,51,Hyderabad,389.23
123456793124,Male,52,Mumbai,4255.53
123456793125,Female,53,Delhi,9279.06
123456793126,Male,54,Bangalore,6173.26
123456793127,Female,55,Hyderabad,2496.52
123456793128,Male,56,Mumbai,7438.86
123456793129,Female,57,Delhi,278.18
123456793130,Male,58,Bangalore,8240.64
123456793131,Female,59,Hyderabad,2747.55
123456793132,Male,20,Mumbai,3060.33
123456793133,Female,21,Delhi,7481.85
123456793134,Male,22,Bangalore,1623.26
123456793135,Female,23,Hyderabad,8854.38
123456793136,Male,24,Mumbai,5469.78
123456793137,Female,25,Delhi,1101.2
123456793138,Male,26,Bangalore,399.57
123456793139,Female,27,Hyderabad,1173.09
123456793140,Male,28,Mumbai,5156.18
123456793141,Female,29,Delhi,5230.23
123456793142,Male,30,Bangalore,2432.62
123456793143,Female,31,Hyderabad,985.46
123456793144,Male,32,Mumbai,8671.66
123456793145,Female,33,Delhi,9552.13
123456793146,Male,34,Bangalore,876.75
123456793147,Female,35,Hyderabad,4514.41
123456793148,Male,36,Mumbai,3642.87
123456793149,Female,37,Delhi,8863.03
123456793150,Male,38,Bangalore,1163.79
123456793151,Female,39,Hyderabad,4579.96
123456793152,Male,40,Mumbai,5994.04
123456793153,Female,41,Delhi,875.63
123456793154,Male,42,Bangalore,9948.74
123456793155,Female,43,Hyderabad,7973.5
123456793156,Male,44,Mumbai,4997.49
123456793157,Female,45,Delhi,8971.44
123456793158,Male,46,Bangalore,6097.82
123456793159,Female,47,Hyderabad,9496.05
123456793160,Male,48,Mumbai,8877.64
123456793161,Female,49,Delhi,1927.86
123456793162,Male,50,Bangalore,4032.57
123456793163,Female,51,Hyderabad,150.16
123456793164,Male,52,Mumbai,884.11
123456793165,Female,53,Delhi,3963.9
123456793166,Male,54,Bangalore,8727.79
123456793167,Female,55,Hyderabad,9095.26
123456793168,Male,56,Mumbai,6524.32
123456793169,Female,57,Delhi,4195.13
123456793170,Male,58,Bangalore,8539.81
123456793171,Female,59,Hyderabad,3639.95
123456793172,Male,20,Mumbai,5144.0
123456793173,Female,21,Delhi,153.07
123456793174,Male,22,Bangalore,6118.78
123456793175,Female,23,Hyderabad,6742.39
123456793176,Male,24,Mumbai,6479.94
123456793177,Female,25,Delhi,2092.56
123456793178,Male,26,Bangalore,8942.58
123456793179,Female,27,Hyderabad,6176.72
123456793180,Male,28,Mumbai,9184.13
123456793181,Female,29,Delhi,2549.44
123456793182,Male,30,Bangalore,7578.62
123456793183,Female,31,Hyderabad,554.31
123456793184,Male,32,Mumbai,9969.27
123456793185,Female,33,Delhi,5166.15
123456793186,Male,34,Bangalore,6393.53
123456793187,Female,35,Hyderabad,8894.08
123456793188,Male,36,Mumbai,2181.57
123456793189,Female,37,Delhi,4730.82
123456793190,Male,38,Bangalore,8927.18
123456793191,Female,39,Hyderabad,6770.26
123456793192,Male,40,Mumbai,3922.85
123456793193,Female,41,Delhi,9550.3
123456793194,Male,42,Bangalore,6755.56
123456793195,Female,43,Hyderabad,1865.09
123456793196,Male,44,Mumbai,3153.01
123456793197,Female,45,Delhi,5418.25
123456793198,Male,46,Bangalore,1214.51
123456793199,Female,47,Hyderabad,2124.11
123456793200,Male,48,Mumbai,5444.25
123456793201,Female,49,Delhi,9144.13
123456793202,Male,50,Bangalore,7723.91
123456793203,Female,51,Hyderabad,7167.27
123456793204,Male,52,Mumbai,3527.62
123456793205,Female,53,Delhi,4737.07
123456793206,Male,54,Bangalore,9117.94
123456793207,Female,55,Hyderabad,9486.08
123456793208,Male,56,Mumbai,4087.38
123456793209,Female,57,Delhi,7281.67
123456793210,Male,58,Bangalore,7122.81
123456793211,Female,59,Hyderabad,3508.87
123456793212,Male,20,Mumbai,4313.11
123456793213,Female,21,Delhi,2536.3
123456793214,Male,22,Bangalore,5477.14
123456793215,Female,23,Hyderabad,2453.85
123456793216,Male,24,Mumbai,4610.07
123456793217,Female,25,Delhi,3648.63
123456793218,Male,26,Bangalore,6310.1
123456793219,Female,27,Hyderabad,8807.63
123456793220,Male,28,Mumbai,1658.55
123456793221,Female,29,Delhi,9384.75
123456793222,Male,30,Bangalore,2753.22
123456793223,Female,31,Hyderabad,5963.36
123456793224,Male,32,Mumbai,6096.97
123456793225,Female,33,Delhi,581.35
123456793226,Male,34,Bangalore,2870.36
123456793227,Female,35,Hyderabad,6331.72
123456793228,Male,36,Mumbai,3889.95
123456793229,Female,37,Delhi,5183.43
123456793230,Male,38,Bangalore,1714.91
123456793231,Female,39,Hyderabad,2383.16
123456793232,Male,40,Mumbai,4095.22
123456793233,Female,41,Delhi,9050.9
123456793234,Male,42,Bangalore,1764.6
123456793235,Female,43,Hyderabad,9006.04
123456793236,Male,44,Mumbai,2241.46
123456793237,Female,45,Delhi,5953.91
123456793238,Male,46,Bangalore,9020.03
123456793239,Female,47,Hyderabad,4950.07
123456793240,Male,48,Mumbai,9361.35
123456793241,Female,49,Delhi,3761.2
123456793242,Male,50,Bangalore,2289.5
123456793243,Female,51,Hyderabad,3134.51
123456793244,Male,52,Mumbai,7689.88
123456793245,Female,53,Delhi,2878.47
123456793246,Male,54,Bangalore,186.7
123456793247,Female,55,Hyderabad,6880.69
123456793248,Male,56,Mumbai,352.12
123456793249,Female,57,Delhi,1526.72
123456793250,Male,58,Bangalore,1295.78
123456793251,Female,59,Hyderabad,3225.54
123456793252,Male,20,Mumbai,4043.36
123456793253,Female,21,Delhi,9439.93
123456793254,Male,22,Bangalore,2052.09
123456793255,Female,23,Hyderabad,4041.96
123456793256,Male,24,Mumbai,7704.75
123456793257,Female,25,Delhi,2042.53
123456793258,Male,26,Bangalore,7115.31
123456793259,Female,27,Hyderabad,5121.19
123456793260,Male,28,Mumbai,1367.71
123456793261,Female,29,Delhi,1002.93
123456793262,Male,30,Bangalore,2406.89
123456793263,Female,31,Hyderabad,315.72
123456793264,Male,32,Mumbai,6161.85
123456793265,Female,33,Delhi,2856.66
123456793266,Male,34,Bangalore,5770.2
123456793267,Female,35,Hyderabad,6590.73
123456793268,Male,36,Mumbai,1716.77
123456793269,Female,37,Delhi,9871.28
123456793270,Male,38,Bangalore,7956.49
123456793271,Female,39,Hyderabad,2738.03
123456793272,Male,40,Mumbai,9782.16
123456793273,Female,41,Delhi,9789.56
123456793274,Male,42,Bangalore,9984.05
123456793275,Female,43,Hyderabad,8158.38
123456793276,Male,44,Mumbai,1502.37
123456793277,Female,45,Delhi,763.08
123456793278,Male,46,Bangalore,5815.77
123456793279,Female,47,Hyderabad,7693.07
123456793280,Male,48,Mumbai,8759.14
123456793281,Female,49,Delhi,6866.89
123456793282,Male,50,Bangalore,7353.51
123456793283,Female,51,Hyderabad,9964.59
123456793284,Male,52,Mumbai,8369.93
123456793285,Female,53,Delhi,2967.48
123456793286,Male,54,Bangalore,1279.12
123456793287,Female,55,Hyderabad,9376.73
123456793288,Male,56,Mumbai,145.47
123456793289,Female,57,Delhi,3608.42
123456793290,Male,58,Bangalore,4866.26
123456793291,Female,59,Hyderabad,4931.83
123456793292,Male,20,Mumbai,5382.65
123456793293,Female,21,Delhi,9589.47
123456793294,Male,22,Bangalore,6732.26
123456793295,Female,23,Hyderabad,853.17
123456793296,Male,24,Mumbai,546.64
123456793297,Female,25,Delhi,9235.18
123456793298,Male,26,Bangalore,5315.82
123456793299,Female,27,Hyderabad,139.54
123456793300,Male,28,Mumbai,1959.22
123456793301,Female,29,Delhi,6410.28
123456793302,Male,30,Bangalore,8769.45
123456793303,Female,31,Hyderabad,3599.45
123456793304,Male,32,Mumbai,9069.34
123456793305,Female,33,Delhi,1830.15
123456793306,Male,34,Bangalore,1388.43
123456793307,Female,35,Hyderabad,1037.56
123456793308,Male,36,Mumbai,8282.66
123456793309,Female,37,Delhi,4774.86
123456793310,Male,38,Bangalore,1726.15
123456793311,Female,39,Hyderabad,8218.93
123456793312,Male,40,Mumbai,4066.81
123456793313,Female,41,Delhi,5043.33
123456793314,Male,42,Bangalore,2255.32
123456793315,Female,43,Hyderabad,1110.14
123456793316,Male,44,Mumbai,501.61
123456793317,Female,45,Delhi,4743.02
123456793318,Male,46,Bangalore,3835.15
123456793319,Female,47,Hyderabad,887.02
123456793320,Male,48,Mumbai,6348.85
123456793321,Female,49,Delhi,7928.37
123456793322,Male,50,Bangalore,7531.06
123456793323,Female,51,Hyderabad,2224.15
123456793324,Male,52,Mumbai,5809.66
123456793325,Female,53,Delhi,627.18
123456793326,Male,54,Bangalore,5464.74
123456793327,Female,55,Hyderabad,1142.04
123456793328,Male,56,Mumbai,9066.59
123456793329,Female,57,Delhi,1124.77
123456793330,Male,58,Bangalore,4211.09
123456793331,Female,59,Hyderabad,5567.0
123456793332,Male,20,Mumbai,4950.46
123456793333,Female,21,Delhi,8460.79
123456793334,Male,22,Bangalore,8535.77
123456793335,Female,23,Hyderabad,7381.05
123456793336,Male,24,Mumbai,3149.41
123456793337,Female,25,Delhi,4634.64
123456793338,Male,26,Bangalore,615.06
123456793339,Female,27,Hyderabad,2971.11
123456793340,Male,28,Mumbai,4750.8
123456793341,Female,29,Delhi,6810.14
123456793342,Male,30,Bangalore,1228.45
123456793343,Female,31,Hyderabad,6353.98
123456793344,Male,32,Mumbai,8814.24
123456793345,Female,33,Delhi,923.44
123456793346,Male,34,Bangalore,917.48
123456793347,Female,35,Hyderabad,7363.85
123456793348,Male,36,Mumbai,7022.76
123456793349,Female,37,Delhi,7938.83
123456793350,Male,38,Bangalore,8891.96
123456793351,Female,39,Hyderabad,6573.83
123456793352,Male,40,Mumbai,9787.28
123456793353,Female,41,Delhi,7172.64
123456793354,Male,42,Bangalore,93.44
123456793355,Female,43,Hyderabad,1800.33
123456793356,Male,44,Mumbai,4779.74
123456793357,Female,45,Delhi,5027.07
123456793358,Male,46,Bangalore,9938.58
123456793359,Female,47,Hyderabad,9715.24
123456793360,Male,48,Mumbai,4616.1
123456793361,Female,49,Delhi,5118.76
123456793362,Male,50,Bangalore,2673.4
123456793363,Female,51,Hyderabad,3273.5
123456793364,Male,52,Mumbai,7070.89
123456793365,Female,53,Delhi,9531.16
123456793366,Male,54,Bangalore,7062.19
123456793367,Female,55,Hyderabad,506.23
123456793368,Male,56,Mumbai,9048.61
123456793369,Female,57,Delhi,9478.49
123456793370,Male,58,Bangalore,8008.12
123456793371,Female,59,Hyderabad,6261.22
123456793372,Male,20,Mumbai,386.02
123456793373,Female,21,Delhi,1560.89
123456793374,Male,22,Bangalore,7638.78
123456793375,Female,23,Hyderabad,2231.45
123456793376,Male,24,Mumbai,9661.55
123456793377,Female,25,Delhi,3813.32
123456793378,Male,26,Bangalore,3996.38
123456793379,Female,27,Hyderabad,1741.49
123456793380,Male,28,Mumbai,2465.8
123456793381,Female,29,Delhi,6603.16
123456793382,Male,30,Bangalore,4396.86
123456793383,Female,31,Hyderabad,6062.73
123456793384,Male,32,Mumbai,3353.19
123456793385,Female,33,Delhi,9375.59
123456793386,Male,34,Bangalore,1256.48
123456793387,Female,35,Hyderabad,7382.73
123456793388,Male,36,Mumbai,210.02
123456793389,Female,37,Delhi,6043.28
123456793390,Male,38,Bangalore,8066.72
123456793391,Female,39,Hyderabad,7478.13
123456793392,Male,40,Mumbai,9935.36
123456793393,Female,41,Delhi,5314.84
123456793394,Male,42,Bangalore,20.66
123456793395,Female,43,Hyderabad,6627.05
123456793396,Male,44,Mumbai,6366.6
123456793397,Female,45,Delhi,8278.11
123456793398,Male,46,Bangalore,1995.22
123456793399,Female,47,Hyderabad,7062.9
123456793400,Male,48,Mumbai,2946.4
123456793401,Female,49,Delhi,2999.3
123456793402,Male,50,Bangalore,2698.09
123456793403,Female,51,Hyderabad,2286.0
123456793404,Male,52,Mumbai,7386.43
123456793405,Female,53,Delhi,9721.89
123456793406,Male,54,Bangalore,5313.62
123456793407,Female,55,Hyderabad,7329.4
123456793408,Male,56,Mumbai,2572.17
123456793409,Female,57,Delhi,4372.44
123456793410,Male,58,Bangalore,9288.96
123456793411,Female,59,Hyderabad,655.18
123456793412,Male,20,Mumbai,1786.71
123456793413,Female,21,Delhi,7568.2
123456793414,Male,22,Bangalore,5765.94
123456793415,Female,23,Hyderabad,4204.24
123456793416,Male,24,Mumbai,213.83
123456793417,Female,25,Delhi,953.6
123456793418,Male,26,Bangalore,5618.03
123456793419,Female,27,Hyderabad,5305.48
123456793420,Male,28,Mumbai,9488.1
123456793421,Female,29,Delhi,6925.22
123456793422,Male,30,Bangalore,9779.22
123456793423,Female,31,Hyderabad,9805.83
123456793424,Male,32,Mumbai,8269.01
123456793425,Female,33,Delhi,5764.49
123456793426,Male,34,Bangalore,7109.37
123456793427,Female,35,Hyderabad,3293.01
123456793428,Male,36,Mumbai,9639.35
123456793429,Female,37,Delhi,952.79
123456793430,Male,38,Bangalore,8157.62
123456793431,Female,39,Hyderabad,1440.19
123456793432,Male,40,Mumbai,1883.31
123456793433,Female,41,Delhi,2887.76
123456793434,Male,42,Bangalore,9136.16
123456793435,Female,43,Hyderabad,3661.0
123456793436,Male,44,Mumbai,5780.03
123456793437,Female,45,Delhi,7376.03
